tiempo,salida,entrada
927.0,5.9751952,10.0
927.1,6.4582445,10.0
927.2,6.0011995,10.0
927.3,5.8755618,10.0
927.4,6.0351175,10.0
927.5,6.0338356,10.0
927.6,6.4124214,10.0
927.7,5.9210689,10.0
927.8,6.1856836,10.0
927.9,6.0617416,10.0
928.0,5.9220411,10.0
928.1,6.3427429,10.0
928.2,6.0462933,10.0
928.3,6.1167316,10.0
928.4,6.1832057,10.0
928.5,5.9791559,10.0
928.6,6.0547616,10.0
928.7,6.0493898,10.0
928.8,6.0133238,10.0
928.9,6.0235073,10.0
929.0,6.2623618,10.0
929.1,6.0113539,10.0
929.2,6.3165945,10.0
929.3,6.0626307,10.0
929.4,6.2048925,10.0
929.5,6.5316995,10.0
929.6,6.1945900,10.0
929.7,5.8995682,10.0
929.8,6.1103127,10.0
929.9,6.1263446,10.0
930.0,6.1028568,10.0
930.1,6.1807051,10.0
930.2,6.0086378,10.0
930.3,6.3438826,10.0
930.4,6.0866716,10.0
930.5,5.8145344,10.0
930.6,6.1869375,10.0
930.7,6.1057948,10.0
930.8,5.8058861,10.0
930.9,6.0528346,10.0
931.0,6.3093755,10.0
931.1,6.2267627,10.0
931.2,6.2870884,10.0
931.3,6.4351187,10.0
931.4,6.2726809,10.0
931.5,6.3742061,10.0
931.6,6.3248703,10.0
931.7,6.2441862,10.0
931.8,6.3359457,10.0
931.9,6.1223693,10.0
932.0,6.3017260,10.0
932.1,6.3507511,10.0
932.2,6.2133001,10.0
932.3,6.1214774,10.0
932.4,6.4254372,10.0
932.5,6.2824102,10.0
932.6,5.8316650,10.0
932.7,6.3757295,10.0
932.8,6.2232980,10.0
932.9,6.2192472,10.0
933.0,6.1752071,10.0
933.1,6.4822101,10.0
933.2,6.3137008,10.0
933.3,6.4230737,10.0
933.4,6.3232421,10.0
933.5,6.1297923,10.0
933.6,6.1890548,10.0
933.7,6.8188900,10.0
933.8,6.2461323,10.0
933.9,6.2484919,10.0
934.0,6.7862961,10.0
934.1,6.2507966,10.0
934.2,6.2702364,10.0
934.3,6.1463253,10.0
934.4,6.1670283,10.0
934.5,6.0692260,10.0
934.6,6.2961531,10.0
934.7,6.4188974,10.0
934.8,6.5163031,10.0
934.9,6.2770813,10.0
935.0,6.6310344,10.0
935.1,6.3439577,10.0
935.2,6.1345401,10.0
935.3,6.2237750,10.0
935.4,5.9989743,10.0
935.5,6.3281890,10.0
935.6,6.5997552,10.0
935.7,6.2519667,10.0
935.8,6.6140349,10.0
935.9,6.0594264,10.0
936.0,5.9265970,10.0
936.1,6.2416768,10.0
936.2,6.3461879,10.0
936.3,6.1180464,10.0
936.4,5.9947871,10.0
936.5,6.6792000,10.0
936.6,6.1243228,10.0
936.7,6.0205297,10.0
936.8,6.7126143,10.0
936.9,6.3244212,10.0
937.0,6.2534485,10.0
937.1,6.5277671,10.0
937.2,6.5259424,10.0
937.3,6.4293275,10.0
937.4,6.4548757,10.0
937.5,6.3838571,10.0
937.6,6.5921768,10.0
937.7,6.4498438,10.0
937.8,6.0788516,10.0
937.9,6.1204641,10.0
938.0,6.4364196,10.0
938.1,6.5797645,10.0
938.2,6.2286522,10.0
938.3,6.1248898,10.0
938.4,6.7924949,10.0
938.5,6.1797775,10.0
938.6,5.9765980,10.0
938.7,6.1395791,10.0
938.8,6.1212265,10.0
938.9,6.4406900,10.0
939.0,6.4828045,10.0
939.1,6.2273031,10.0
939.2,6.5796122,10.0
939.3,6.5316804,10.0
939.4,6.6414535,10.0
939.5,6.0545399,10.0
939.6,6.6840524,10.0
939.7,6.3737940,10.0
939.8,6.2824081,10.0
939.9,6.6195442,10.0
940.0,6.3639979,10.0
940.1,6.5983762,10.0
940.2,6.6405270,10.0
940.3,6.3742066,10.0
940.4,6.4178008,10.0
940.5,6.7613813,10.0
940.6,6.4584008,10.0
940.7,6.3883742,10.0
940.8,6.6432353,10.0
940.9,6.2409301,10.0
941.0,6.3908638,10.0
941.1,6.5016458,10.0
941.2,6.4635830,10.0
941.3,6.2118023,10.0
941.4,6.4347506,10.0
941.5,6.3962887,10.0
941.6,6.7990683,10.0
941.7,6.5673743,10.0
941.8,6.5132654,10.0
941.9,6.5008794,10.0
942.0,6.5330393,10.0
942.1,6.7671341,10.0
942.2,6.6667427,10.0
942.3,6.4165390,10.0
942.4,6.4594829,10.0
942.5,6.2031663,10.0
942.6,6.3029367,10.0
942.7,6.6845814,10.0
942.8,6.5572294,10.0
942.9,6.7748285,10.0
943.0,6.3116528,10.0
943.1,6.7261129,10.0
943.2,6.6533114,10.0
943.3,6.7887592,10.0
943.4,6.1511073,10.0
943.5,6.8285079,10.0
943.6,6.4351776,10.0
943.7,6.3485486,10.0
943.8,6.5514285,10.0
943.9,6.5696485,10.0
944.0,6.6342077,10.0
944.1,6.9902325,10.0
944.2,6.4710122,10.0
944.3,6.4525160,10.0
944.4,6.2489974,10.0
944.5,6.9450221,10.0
944.6,6.5335682,10.0
944.7,6.7178495,10.0
944.8,6.2456453,10.0
944.9,6.6432099,10.0
945.0,6.5111098,10.0
945.1,6.7258969,10.0
945.2,6.8311505,10.0
945.3,6.4201745,10.0
945.4,6.6579763,10.0
945.5,6.5511679,10.0
945.6,6.6080710,10.0
945.7,6.9735496,10.0
945.8,6.6726087,10.0
945.9,6.8503233,10.0
946.0,6.4774191,10.0
946.1,6.1671545,10.0
946.2,6.6618430,10.0
946.3,6.2866494,10.0
946.4,6.8181487,10.0
946.5,6.8021174,10.0
946.6,6.9221902,10.0
946.7,6.6321126,10.0
946.8,6.8321020,10.0
946.9,6.6387345,10.0
947.0,6.7754454,10.0
947.1,7.0597380,10.0
947.2,6.4526655,10.0
947.3,6.5226816,10.0
947.4,6.3724819,10.0
947.5,6.6653639,10.0
947.6,6.5859783,10.0
947.7,6.4577016,10.0
947.8,6.4959222,10.0
947.9,7.0588781,10.0
948.0,6.7781908,10.0
948.1,6.7450018,10.0
948.2,6.6500205,10.0
948.3,6.9329325,10.0
948.4,6.5206095,10.0
948.5,6.8060064,10.0
948.6,6.7553990,10.0
948.7,6.6099590,10.0
948.8,7.0120188,10.0
948.9,6.4787895,10.0
949.0,6.7265779,10.0
949.1,7.0514377,10.0
949.2,6.3177688,10.0
949.3,6.4461231,10.0
949.4,6.5596123,10.0
949.5,6.7303519,10.0
949.6,6.6389060,10.0
949.7,6.5999305,10.0
949.8,6.4220409,10.0
949.9,6.9411719,10.0
950.0,6.1615992,10.0
950.1,6.7140585,10.0
950.2,6.6079521,10.0
950.3,6.5648803,10.0
950.4,7.1699424,10.0
950.5,6.5554983,10.0
950.6,6.9074340,10.0
950.7,6.4443847,10.0
950.8,6.6856735,10.0
950.9,6.7468205,10.0
951.0,6.8715163,10.0
951.1,6.4174027,10.0
951.2,6.6302110,10.0
951.3,7.0680054,10.0
951.4,6.6013052,10.0
951.5,6.8705688,10.0
951.6,6.6733911,10.0
951.7,6.8335203,10.0
951.8,6.6132749,10.0
951.9,6.8090606,10.0
952.0,6.7690139,10.0
952.1,6.5946782,10.0
952.2,6.7936422,10.0
952.3,6.7413026,10.0
952.4,6.8743717,10.0
952.5,6.9833473,10.0
952.6,6.5828602,10.0
952.7,6.8657078,10.0
952.8,6.9494158,10.0
952.9,7.0853977,10.0
953.0,6.7124442,10.0
953.1,6.8727421,10.0
953.2,7.2078417,10.0
953.3,7.2220694,10.0
953.4,7.1647788,10.0
953.5,6.6218602,10.0
953.6,7.0469450,10.0
953.7,6.9215433,10.0
953.8,6.8232570,10.0
953.9,7.0563035,10.0
954.0,6.7879430,10.0
954.1,7.1001416,10.0
954.2,6.7852526,10.0
954.3,6.7011488,10.0
954.4,6.6900885,10.0
954.5,7.1665702,10.0
954.6,7.1343710,10.0
954.7,6.6401269,10.0
954.8,6.8056725,10.0
954.9,6.7963537,10.0
955.0,7.2279004,10.0
955.1,6.9324741,10.0
955.2,6.7539946,10.0
955.3,6.5923347,10.0
955.4,6.6345766,10.0
955.5,6.9366937,10.0
955.6,7.1850889,10.0
955.7,6.8946500,10.0
955.8,6.8180902,10.0
955.9,6.8107375,10.0
956.0,6.7900645,10.0
956.1,6.5463737,10.0
956.2,6.9160147,10.0
956.3,6.7956404,10.0
956.4,6.9245669,10.0
956.5,7.3114538,10.0
956.6,6.8614388,10.0
956.7,6.7718957,10.0
956.8,7.0929678,10.0
956.9,6.6694300,10.0
957.0,6.8458692,10.0
957.1,6.6818156,10.0
957.2,7.0134010,10.0
957.3,7.0962781,10.0
957.4,7.0846630,10.0
957.5,6.6485661,10.0
957.6,7.2715115,10.0
957.7,6.9499042,10.0
957.8,7.3826543,10.0
957.9,6.7681041,10.0
958.0,6.8320031,10.0
958.1,6.3681590,10.0
958.2,7.0156192,10.0
958.3,6.9472123,10.0
958.4,7.0321302,10.0
958.5,7.0304728,10.0
958.6,7.1680269,10.0
958.7,7.0097614,10.0
958.8,6.7318085,10.0
958.9,6.5689255,10.0
959.0,6.8217676,10.0
959.1,7.2499050,10.0
959.2,7.1194348,10.0
959.3,7.0966468,10.0
959.4,7.2478292,10.0
959.5,6.6813284,10.0
959.6,7.1039675,10.0
959.7,6.8182507,10.0
959.8,6.8335956,10.0
959.9,6.6938517,10.0
960.0,7.3836834,10.0
960.1,6.9403683,10.0
960.2,6.8950596,10.0
960.3,6.8902040,10.0
960.4,7.2135769,10.0
960.5,6.8173080,10.0
960.6,6.9643066,10.0
960.7,7.0341931,10.0
960.8,6.6604736,10.0
960.9,7.1668537,10.0
961.0,7.1423689,10.0
961.1,6.6952545,10.0
961.2,7.1302795,10.0
961.3,6.9115097,10.0
961.4,7.1016442,10.0
961.5,6.7881061,10.0
961.6,7.2054806,10.0
961.7,7.1098248,10.0
961.8,7.1813177,10.0
961.9,7.1597328,10.0
962.0,7.1985436,10.0
962.1,6.8853396,10.0
962.2,7.1496104,10.0
962.3,7.1227734,10.0
962.4,7.0345314,10.0
962.5,6.7711562,10.0
962.6,6.9431681,10.0
962.7,6.9823462,10.0
962.8,7.1493906,10.0
962.9,7.1526684,10.0
963.0,7.1206531,10.0
963.1,7.3517724,10.0
963.2,6.8953157,10.0
963.3,7.4717730,10.0
963.4,7.0353089,10.0
963.5,7.0987000,10.0
963.6,7.1977399,10.0
963.7,7.0882134,10.0
963.8,7.2970119,10.0
963.9,7.0504486,10.0
964.0,6.8775985,10.0
964.1,6.8931970,10.0
964.2,7.1182334,10.0
964.3,7.4210526,10.0
964.4,7.1325791,10.0
964.5,7.0698955,10.0
964.6,7.0759220,10.0
964.7,7.0174377,10.0
964.8,6.8506849,10.0
964.9,6.7722760,10.0
965.0,7.1321061,10.0
965.1,6.9853066,10.0
965.2,7.2721546,10.0
965.3,7.0229324,10.0
965.4,7.3755921,10.0
965.5,7.0627245,10.0
965.6,7.1457961,10.0
965.7,7.0549401,10.0
965.8,7.1267505,10.0
965.9,7.4970925,10.0
966.0,7.4459981,10.0
966.1,6.9187622,10.0
966.2,6.9697377,10.0
966.3,7.0696457,10.0
966.4,7.4357363,10.0
966.5,7.2262276,10.0
966.6,7.2260654,10.0
966.7,7.1987092,10.0
966.8,7.3518203,10.0
966.9,7.1199300,10.0
967.0,7.0808398,10.0
967.1,7.1817956,10.0
967.2,7.3432861,10.0
967.3,7.3815581,10.0
967.4,7.2184928,10.0
967.5,6.7622303,10.0
967.6,7.2579541,10.0
967.7,7.1380989,10.0
967.8,6.8906069,10.0
967.9,7.2743354,10.0
968.0,7.1524362,10.0
968.1,6.9094888,10.0
968.2,6.9918601,10.0
968.3,7.3974879,10.0
968.4,7.1001503,10.0
968.5,7.1102369,10.0
968.6,7.0867337,10.0
968.7,7.3800062,10.0
968.8,7.1953524,10.0
968.9,7.1523149,10.0
969.0,7.1363052,10.0
969.1,7.2218383,10.0
969.2,7.2342128,10.0
969.3,7.2112591,10.0
969.4,7.2057960,10.0
969.5,7.0841507,10.0
969.6,7.4293867,10.0
969.7,7.2270801,10.0
969.8,7.4505629,10.0
969.9,7.5473341,10.0
970.0,7.0435163,10.0
970.1,7.4915824,10.0
970.2,7.0870211,10.0
970.3,7.3179899,10.0
970.4,7.5816998,10.0
970.5,7.1983002,10.0
970.6,7.2691652,10.0
970.7,6.8169175,10.0
970.8,7.1753119,10.0
970.9,7.3652565,10.0
971.0,7.3252488,10.0
971.1,7.0578072,10.0
971.2,7.1911073,10.0
971.3,7.4935152,10.0
971.4,7.2895653,10.0
971.5,7.2924153,10.0
971.6,7.5511801,10.0
971.7,7.2473302,10.0
971.8,7.1820120,10.0
971.9,7.1034979,10.0
972.0,7.3132428,10.0
972.1,7.6662965,10.0
972.2,7.3061451,10.0
972.3,7.3724851,10.0
972.4,7.2273744,10.0
972.5,7.3990816,10.0
972.6,7.4073281,10.0
972.7,7.5744327,10.0
972.8,7.4125946,10.0
972.9,6.9328361,10.0
973.0,7.1187056,10.0
973.1,7.2738412,10.0
973.2,7.4173529,10.0
973.3,7.1926211,10.0
973.4,7.1078845,10.0
973.5,7.3559776,10.0
973.6,7.2329449,10.0
973.7,7.2339720,10.0
973.8,7.3229317,10.0
973.9,7.3676152,10.0
974.0,7.4649623,10.0
974.1,7.3747285,10.0
974.2,7.3318623,10.0
974.3,7.4295389,10.0
974.4,7.6759918,10.0
974.5,7.1881982,10.0
974.6,7.5481294,10.0
974.7,7.3300499,10.0
974.8,7.7349380,10.0
974.9,7.5603903,10.0
975.0,7.3846143,10.0
975.1,7.2017406,10.0
975.2,7.2176459,10.0
975.3,7.1454667,10.0
975.4,7.1883812,10.0
975.5,7.5237525,10.0
975.6,7.0507544,10.0
975.7,7.5690240,10.0
975.8,7.5493169,10.0
975.9,7.5751759,10.0
976.0,7.5577227,10.0
976.1,7.6163719,10.0
976.2,7.2860141,10.0
976.3,7.3319578,10.0
976.4,7.2560134,10.0
976.5,7.3441082,10.0
976.6,7.5810706,10.0
976.7,7.2774559,10.0
976.8,7.3922441,10.0
976.9,7.1746526,10.0
977.0,7.6066288,10.0
977.1,6.9120678,10.0
977.2,7.6371228,10.0
977.3,7.4126325,10.0
977.4,7.3651089,10.0
977.5,7.2690409,10.0
977.6,7.4123765,10.0
977.7,7.8496821,10.0
977.8,7.4885522,10.0
977.9,7.0898046,10.0
978.0,7.3785587,10.0
978.1,7.6041077,10.0
978.2,7.3892048,10.0
978.3,7.1543245,10.0
978.4,6.9274221,10.0
978.5,7.3218930,10.0
978.6,7.0998773,10.0
978.7,7.1707435,10.0
978.8,7.7975045,10.0
978.9,7.5998766,10.0
979.0,7.4086386,10.0
979.1,7.1473002,10.0
979.2,7.2552457,10.0
979.3,7.5996860,10.0
979.4,7.5787254,10.0
979.5,7.6051336,10.0
979.6,7.3191668,10.0
979.7,7.5080991,10.0
979.8,7.4703773,10.0
979.9,7.6930790,10.0
980.0,7.8074316,10.0
980.1,7.4933875,10.0
980.2,7.4886137,10.0
980.3,7.5486527,10.0
980.4,7.4139460,10.0
980.5,7.0621115,10.0
980.6,7.4756569,10.0
980.7,7.8386744,10.0
980.8,7.3826084,10.0
980.9,7.5400456,10.0
981.0,7.7209291,10.0
981.1,7.6048011,10.0
981.2,7.8299689,10.0
981.3,7.4397072,10.0
981.4,7.6517435,10.0
981.5,7.5542521,10.0
981.6,7.8248648,10.0
981.7,7.5537798,10.0
981.8,7.2652170,10.0
981.9,7.1288233,10.0
982.0,7.5036559,10.0
982.1,7.7372135,10.0
982.2,7.3214003,10.0
982.3,7.9439584,10.0
982.4,7.7794528,10.0
982.5,7.8989413,10.0
982.6,7.4891116,10.0
982.7,7.3200451,10.0
982.8,7.6607361,10.0
982.9,7.9255591,10.0
983.0,7.6747532,10.0
983.1,7.4086705,10.0
983.2,7.7996741,10.0
983.3,7.9191319,10.0
983.4,7.8516209,10.0
983.5,7.7160574,10.0
983.6,7.7876264,10.0
983.7,7.8428058,10.0
983.8,7.6587025,10.0
983.9,7.9581762,10.0
984.0,7.9288330,10.0
984.1,7.8032520,10.0
984.2,7.9438336,10.0
984.3,7.4115879,10.0
984.4,7.0663908,10.0
984.5,7.4418656,10.0
984.6,7.6162918,10.0
984.7,7.8701967,10.0
984.8,7.5494332,10.0
984.9,7.5055707,10.0
985.0,7.2370575,10.0
985.1,7.8826558,10.0
985.2,7.3897467,10.0
985.3,7.7028935,10.0
985.4,7.6117712,10.0
985.5,7.8978717,10.0
985.6,7.9722455,10.0
985.7,7.2822472,10.0
985.8,7.6946282,10.0
985.9,7.4528107,10.0
986.0,7.6284173,10.0
986.1,7.7990882,10.0
986.2,7.5399688,10.0
986.3,7.6603836,10.0
986.4,7.0684350,10.0
986.5,7.8897132,10.0
986.6,7.9576566,10.0
986.7,7.3919189,10.0
986.8,7.6762242,10.0
986.9,7.6793282,10.0
987.0,7.5075812,10.0
987.1,7.6137220,10.0
987.2,7.7708728,10.0
987.3,7.6423587,10.0
987.4,7.7428757,10.0
987.5,7.7322215,10.0
987.6,7.4260316,10.0
987.7,7.7504079,10.0
987.8,7.2310157,10.0
987.9,8.0912543,10.0
988.0,7.6555836,10.0
988.1,7.6638729,10.0
988.2,7.8468688,10.0
988.3,7.8748521,10.0
988.4,7.6219318,10.0
988.5,7.5119242,10.0
988.6,7.6219150,10.0
988.7,7.3983839,10.0
988.8,7.6725656,10.0
988.9,8.2135510,10.0
989.0,7.8210164,10.0
989.1,7.7997264,10.0
989.2,7.8726150,10.0
989.3,7.7959985,10.0
989.4,7.9061285,10.0
989.5,7.7990300,10.0
989.6,7.8652270,10.0
989.7,7.5651584,10.0
989.8,7.5710558,10.0
989.9,7.9947226,10.0
990.0,7.8419153,10.0
990.1,7.8462788,10.0
990.2,7.4063485,10.0
990.3,7.5522595,10.0
990.4,7.9679044,10.0
990.5,7.6561400,10.0
990.6,7.4084518,10.0
990.7,7.7902868,10.0
990.8,7.6792256,10.0
990.9,8.0420706,10.0
991.0,7.7560395,10.0
991.1,7.6720568,10.0
991.2,8.0345689,10.0
991.3,7.8278577,10.0
991.4,7.6374034,10.0
991.5,7.9002662,10.0
991.6,7.6638373,10.0
991.7,7.5750049,10.0
991.8,7.4510629,10.0
991.9,7.7575663,10.0
992.0,7.6970851,10.0
992.1,7.5399458,10.0
992.2,8.1752911,10.0
992.3,7.8914697,10.0
992.4,7.9237915,10.0
992.5,7.3148687,10.0
992.6,7.9871212,10.0
992.7,8.0388239,10.0
992.8,7.8685680,10.0
992.9,7.6673884,10.0
993.0,7.8885357,10.0
993.1,7.6489758,10.0
993.2,7.7326594,10.0
993.3,7.6005351,10.0
993.4,7.7571039,10.0
993.5,7.7193144,10.0
993.6,8.1072343,10.0
993.7,7.8729376,10.0
993.8,7.8629898,10.0
993.9,7.6403380,10.0
994.0,7.8833815,10.0
994.1,7.8250961,10.0
994.2,8.0656115,10.0
994.3,7.9272842,10.0
994.4,7.9107073,10.0
994.5,8.2102716,10.0
994.6,7.6623662,10.0
994.7,7.5979551,10.0
994.8,7.8554753,10.0
994.9,7.8201752,10.0
995.0,7.9183606,10.0
995.1,7.9433039,10.0
995.2,7.9387829,10.0
995.3,7.8358440,10.0
995.4,8.0495715,10.0
995.5,7.9449605,10.0
995.6,7.7703375,10.0
995.7,8.0479686,10.0
995.8,8.3171141,10.0
995.9,7.8394622,10.0
996.0,7.9908770,10.0
996.1,7.7360677,10.0
996.2,8.2391284,10.0
996.3,7.9598379,10.0
996.4,7.9377623,10.0
996.5,7.8913252,10.0
996.6,8.1366681,10.0
996.7,8.0740336,10.0
996.8,7.8182244,10.0
996.9,7.9513982,10.0
997.0,8.1694226,10.0
997.1,8.1435529,10.0
997.2,7.8564245,10.0
997.3,7.9454443,10.0
997.4,8.0488941,10.0
997.5,7.8293739,10.0
997.6,7.9326174,10.0
997.7,7.7961508,10.0
997.8,7.8229937,10.0
997.9,8.0799970,10.0
998.0,8.2231188,10.0
998.1,8.0809841,10.0
998.2,8.0266461,10.0
998.3,8.1320812,10.0
998.4,7.9374587,10.0
998.5,8.0652092,10.0
998.6,7.8253407,10.0
998.7,8.1752687,10.0
998.8,7.8344085,10.0
998.9,7.8131648,10.0
999.0,7.5982747,10.0
999.1,8.1570769,10.0
999.2,8.2027845,10.0
999.3,8.1087107,10.0
999.4,7.9645174,10.0
999.5,8.3472196,10.0
999.6,7.7145797,10.0
999.7,8.1172006,10.0
999.8,8.0686601,10.0
999.9,8.1238017,10.0
1000.0,8.0206311,10.0
1000.1,8.0200848,10.0
1000.2,8.2042621,10.0
1000.3,8.1945003,10.0
1000.4,7.9872382,10.0
1000.5,8.1763023,10.0
1000.6,7.9067185,10.0
1000.7,8.0759876,10.0
1000.8,8.0601912,10.0
1000.9,7.9472269,10.0
1001.0,8.0516074,10.0
1001.1,7.6095469,10.0
1001.2,8.0770592,10.0
1001.3,8.1980706,10.0
1001.4,8.0430056,10.0
1001.5,8.0137192,10.0
1001.6,7.7084923,10.0
1001.7,8.2068533,10.0
1001.8,8.2745786,10.0
1001.9,7.9032308,10.0
1002.0,7.9876548,10.0
1002.1,8.0187901,10.0
1002.2,8.1560836,10.0
1002.3,7.9192889,10.0
1002.4,7.9836867,10.0
1002.5,8.1631046,10.0
1002.6,8.3395554,10.0
1002.7,8.2200123,10.0
1002.8,8.1165869,10.0
1002.9,8.1763041,10.0
1003.0,8.4278994,10.0
1003.1,8.2682382,10.0
1003.2,8.2854341,10.0
1003.3,8.1240653,10.0
1003.4,8.0766439,10.0
1003.5,8.1403487,10.0
1003.6,8.3055530,10.0
1003.7,8.3068140,10.0
1003.8,8.2951610,10.0
1003.9,8.3764667,10.0
1004.0,8.0063612,10.0
1004.1,8.3137238,10.0
1004.2,8.1000107,10.0
1004.3,8.2925106,10.0
1004.4,8.2309824,10.0
1004.5,8.2183368,10.0
1004.6,7.7634392,10.0
1004.7,8.1498177,10.0
1004.8,8.0793666,10.0
1004.9,7.9623754,10.0
1005.0,7.8887421,10.0
1005.1,7.9392012,10.0
1005.2,7.8688331,10.0
1005.3,8.0971238,10.0
1005.4,7.9780183,10.0
1005.5,8.2025815,10.0
1005.6,8.1814825,10.0
1005.7,8.0294137,10.0
1005.8,7.9182443,10.0
1005.9,7.8585445,10.0
1006.0,8.4619255,10.0
1006.1,8.5353013,10.0
1006.2,7.7206720,10.0
1006.3,8.0517778,10.0
1006.4,8.0525254,10.0
1006.5,8.3321283,10.0
1006.6,8.0220512,10.0
1006.7,8.2073879,10.0
1006.8,8.1140054,10.0
1006.9,8.3340074,10.0
1007.0,8.3202124,10.0
1007.1,8.5000558,10.0
1007.2,8.3737949,10.0
1007.3,8.3076088,10.0
1007.4,8.5217010,10.0
1007.5,8.3373688,10.0
1007.6,7.7962447,10.0
1007.7,8.2456872,10.0
1007.8,8.3147537,10.0
1007.9,8.2928485,10.0
1008.0,8.1698218,10.0
1008.1,8.3764498,10.0
1008.2,8.0761267,10.0
1008.3,8.1562072,10.0
1008.4,8.4800929,10.0
1008.5,8.2956899,10.0
1008.6,8.4544566,10.0
1008.7,8.0651466,10.0
1008.8,8.1460724,10.0
1008.9,8.1773374,10.0
1009.0,8.3497513,10.0
1009.1,8.0502052,10.0
1009.2,8.3268978,10.0
1009.3,7.9650099,10.0
1009.4,8.5959344,10.0
1009.5,8.2043024,10.0
1009.6,8.3243070,10.0
1009.7,8.2590040,10.0
1009.8,8.4288968,10.0
1009.9,8.2848288,10.0
1010.0,8.3384151,10.0
1010.1,8.3526789,10.0
1010.2,8.2407295,10.0
1010.3,8.3880104,10.0
1010.4,8.2721912,10.0
1010.5,8.3308895,10.0
1010.6,8.0548542,10.0
1010.7,8.2351257,10.0
1010.8,8.2719165,10.0
1010.9,8.4862943,10.0
1011.0,8.4009879,10.0
1011.1,8.3142365,10.0
1011.2,8.5428809,10.0
1011.3,8.2231223,10.0
1011.4,8.4791943,10.0
1011.5,8.4237636,10.0
1011.6,8.2675011,10.0
1011.7,8.1066724,10.0
1011.8,8.7699564,10.0
1011.9,8.6370999,10.0
1012.0,8.3698834,10.0
1012.1,8.9663386,10.0
1012.2,8.5074376,10.0
1012.3,7.9682179,10.0
1012.4,8.3269572,10.0
1012.5,8.5193117,10.0
1012.6,8.2212156,10.0
1012.7,8.3936172,10.0
1012.8,8.3189115,10.0
1012.9,8.6818382,10.0
1013.0,8.4503114,10.0
1013.1,8.3399111,10.0
1013.2,8.5946831,10.0
1013.3,8.2602967,10.0
1013.4,7.9582280,10.0
1013.5,8.5130312,10.0
1013.6,8.1154676,10.0
1013.7,8.3266921,10.0
1013.8,8.3980799,10.0
1013.9,8.0792849,10.0
1014.0,8.6672052,10.0
1014.1,7.8726911,10.0
1014.2,8.3352113,10.0
1014.3,8.4828366,10.0
1014.4,8.3011795,10.0
1014.5,8.1580929,10.0
1014.6,8.9033274,10.0
1014.7,8.0796957,10.0
1014.8,8.3372198,10.0
1014.9,8.5432952,10.0
1015.0,8.3000842,10.0
1015.1,8.2380063,10.0
1015.2,8.0224516,10.0
1015.3,8.0972459,10.0
1015.4,8.6408771,10.0
1015.5,8.6578985,10.0
1015.6,8.1892077,10.0
1015.7,8.3966632,10.0
1015.8,8.4455509,10.0
1015.9,8.3578089,10.0
1016.0,8.6113896,10.0
1016.1,8.1638612,10.0
1016.2,8.2710184,10.0
1016.3,8.0483719,10.0
1016.4,8.4581677,10.0
1016.5,8.2959620,10.0
1016.6,8.4821971,10.0
1016.7,8.6010781,10.0
1016.8,8.2033383,10.0
1016.9,8.3738364,10.0
1017.0,8.1971430,10.0
1017.1,8.6591142,10.0
1017.2,8.2012779,10.0
1017.3,8.4214032,10.0
1017.4,8.0881351,10.0
1017.5,8.3172464,10.0
1017.6,8.4522586,10.0
1017.7,8.4708609,10.0
1017.8,8.5927641,10.0
1017.9,8.5360952,10.0
1018.0,8.5797964,10.0
1018.1,8.4522189,10.0
1018.2,8.5603114,10.0
1018.3,8.3869344,10.0
1018.4,8.3452405,10.0
1018.5,8.6059610,10.0
1018.6,8.3250221,10.0
1018.7,8.4747902,10.0
1018.8,8.5206586,10.0
1018.9,8.4572407,10.0
1019.0,8.6747652,10.0
1019.1,8.6480316,10.0
1019.2,8.1012280,10.0
1019.3,8.8298578,10.0
1019.4,8.2295013,10.0
1019.5,8.1332486,10.0
1019.6,8.4654421,10.0
1019.7,8.2633895,10.0
1019.8,8.8226946,10.0
1019.9,8.6331834,10.0
1020.0,8.6785488,10.0
1020.1,9.0087152,10.0
1020.2,8.3934898,10.0
1020.3,8.4704420,10.0
1020.4,8.7481470,10.0
1020.5,8.4653019,10.0
1020.6,8.6594185,10.0
1020.7,8.2912260,10.0
1020.8,8.4027607,10.0
1020.9,8.1775057,10.0
1021.0,8.1527398,10.0
1021.1,8.4865574,10.0
1021.2,8.4453853,10.0
1021.3,8.6536771,10.0
1021.4,8.7007151,10.0
1021.5,8.8482173,10.0
1021.6,8.4528136,10.0
1021.7,8.6286447,10.0
1021.8,8.5337561,10.0
1021.9,8.5837776,10.0
1022.0,8.9127216,10.0
1022.1,8.7635227,10.0
1022.2,8.3934709,10.0
1022.3,8.4432409,10.0
1022.4,8.4620916,10.0
1022.5,8.7477598,10.0
1022.6,8.4405341,10.0
1022.7,8.4798041,10.0
1022.8,9.0101055,10.0
1022.9,8.3826843,10.0
1023.0,8.5602016,10.0
1023.1,8.5965192,10.0
1023.2,8.7699780,10.0
1023.3,8.9596062,10.0
1023.4,8.8113190,10.0
1023.5,8.7813745,10.0
1023.6,8.7086353,10.0
1023.7,8.4541274,10.0
1023.8,8.5840066,10.0
1023.9,8.6379046,10.0
1024.0,8.6343131,10.0
1024.1,8.6538793,10.0
1024.2,8.7801297,10.0
1024.3,8.7369912,10.0
1024.4,8.5504751,10.0
1024.5,8.6234533,10.0
1024.6,8.7193326,10.0
1024.7,9.0473365,10.0
1024.8,8.5424144,10.0
1024.9,8.4157028,10.0
1025.0,8.7294345,10.0
